ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2017-01-22;603.279461606449;-401.7506224245782;695.216027306852;538.2375517534274;670.2935206912163;-483.62276067791316;-576.7916796996511;-401.01337409332564;-130.48847649199377;-167.37390787299518;-90.14232363279386;-353.13428418591946;-422.2685622645288;-289.46668527372697;0.0;0.0;0.0;119.65670092853583
2017-01-23;605.5317362145441;-135.59518835766602;749.557892350871;540.6674671710906;670.3052757256957;-246.62597075777964;-340.2596420305606;-169.486416653944;141.5293602686306;87.76644714313227;199.12717880103085;-388.1553310264103;-454.1352796295448;-323.79375646297444;0.0;0.0;0.0;358.90576545676447
2017-01-24;607.7840108226394;-181.26985106775678;642.6990661563412;543.2346580906877;670.6613663998965;-311.24608622517883;-390.2061073029635;-213.95852519234342;109.82201451530813;73.91514488478121;159.00682139167685;-421.0681007404869;-484.8549924042385;-352.92415952603636;0.0;0.0;0.0;296.5379245974606
2017-01-25;610.0362854307347;-109.91014823026738;650.1319937257856;545.9542783672921;672.1807249032138;-399.5391454275972;-498.32542271849843;-304.1422771059395;51.557608128516605;-2.829923615717063;106.9617711568797;-451.0967535561138;-522.7171957594433;-383.32504302757957;0.0;0.0;0.0;210.49714000313747
2017-01-26;612.2885600388299;-389.14636283653465;543.7922325637113;548.6738986438963;673.4711588234244;-548.8556404877727;-628.4325658760545;-450.79431109819876;-71.28094315462975;-109.3551493748808;-28.250347413214186;-477.574697333143;-552.758595990806;-399.8720557602465;0.0;0.0;0.0;63.43291955105724
2017-01-27;614.5408346469253;-248.4719122135982;710.6828672338572;551.3935189205008;674.7615927436351;-423.322931353413;-518.6432832716033;-337.9695114515149;76.63720030134319;24.810521354150705;114.55275702852818;-499.96013165475625;-579.473063900282;-423.4391854046221;0.0;0.0;0.0;191.21790329351228
2017-01-28;616.5652868249184;-643.0121296140653;243.26957126025803;553.7238667785427;677.3566981490314;-695.6241362962398;-783.8135010296381;-599.2123682739884;-177.77676356874693;-224.15083714417236;-142.24260061075017;-517.847372727493;-596.003838020055;-436.90190936339565;0.0;0.0;0.0;-79.05884947132142
2017-01-29;618.5897390029118;-486.8048671979059;452.318971307756;556.0542146365848;679.5334092129048;-661.4622493014722;-775.1413023292323;-546.1912947568366;-130.48847649148155;-167.37390787271093;-90.1423236322147;-530.9737728099906;-615.5227650061307;-443.32949866048716;0.0;0.0;0.0;-42.87251029856043
2017-01-30;620.614191180905;-351.85989718142037;654.183025650961;558.3845624946268;680.4028740231817;-397.6928175237891;-487.1233629146727;-296.2537127934816;141.5293602688944;87.7664471433938;199.1271788012659;-539.2221777926835;-630.5327252623273;-440.7386429059639;0.0;0.0;0.0;222.9213736571159
2017-01-31;622.6386433588983;-140.99764046985248;700.8049733646748;560.7149103526688;682.159427039319;-432.7969804513103;-523.7918312604788;-320.0974849970468;109.82201451546993;73.91514488492889;159.00682139175592;-542.6189949667802;-635.1757059289815;-442.85776601595865;0.0;0.0;0.0;189.84166290758805
2017-02-01;624.6630955368915;-300.2733033516096;718.4871605370695;563.0452582107109;684.0846931707247;-489.77045823975277;-595.5925115090203;-383.9076937006394;51.55760812885369;-2.829923615491029;106.96177115705004;-541.3280663686064;-632.2085711380402;-446.93600150580613;0.0;0.0;0.0;134.89263729713878
2017-02-02;626.6875477148848;-495.05275951692056;396.61680632972957;565.3756060687529;684.4735123831384;-606.921601123733;-709.4192759507176;-504.1947171045973;-71.28094315448945;-109.35514937442532;-28.25034741314854;-535.6406579692434;-627.3410887753424;-437.94496763387673;0.0;0.0;0.0;19.76594659115176
2017-02-03;628.7119998928781;-321.70811466559405;657.9540369631682;568.4610360542815;684.6393676340172;-449.32477806406166;-557.4853778516585;-347.70228152485817;76.63720030121772;24.810521354055563;114.55275702841249;-525.9619783652794;-617.8378658419626;-422.37300624043587;0.0;0.0;0.0;179.38722182881645
2017-02-04;630.7364520708713;-574.1805948447402;253.4612439080175;572.0762262753843;686.8021337909663;-690.571493337069;-793.7173707478266;-595.3347107326697;-177.77676356876742;-224.15083714413223;-142.2426006107322;-512.7947297683016;-607.4003634036719;-418.9264427233535;0.0;0.0;0.0;-59.83504126619766
2017-02-06;634.7853564268579;-139.94017485930001;800.1787645471771;578.198027402521;691.0079342093352;-336.84863267655805;-454.31257351804555;-228.93513703527083;141.52936026826168;87.76644714267417;199.1271788006844;-478.3779929448199;-582.2784557088698;-394.25150997175143;0.0;0.0;0.0;297.93672375029985
2017-02-07;636.8098086048512;-224.00908528389877;727.6576211407913;580.3999343016552;693.1108344185196;-348.62164553471086;-436.17582783931414;-274.0934138612628;109.82201451556732;73.9151448850825;159.00682139188243;-458.44366005027825;-552.7274948264169;-372.92257562701246;0.0;0.0;0.0;288.1881630701404
2017-02-08;638.8342607828446;-207.04393613892876;660.5654871356899;581.6742112512725;694.2974927906901;-386.04964229663625;-480.1484262659989;-279.7452968468324;51.55760812888331;-2.829923615517964;106.96177115740848;-437.6072504255196;-529.2038993452134;-354.9140042292275;0.0;0.0;0.0;252.78461848620833
2017-02-09;640.8587129608378;-307.7256421377826;574.9470986027592;582.9593213072565;695.4576306197388;-487.8320603933337;-579.2127134557667;-393.46820880863726;-71.28094315447164;-109.35514937463697;-28.250347413088523;-416.551117238862;-499.895677930087;-325.356164984167;0.0;0.0;0.0;153.02665256750413
2017-02-10;642.8831651388311;-188.7257554225793;846.2142071394538;584.2444313632403;696.2005506481071;-319.2918332136808;-432.08241053276936;-235.7780303352722;76.63720030109226;24.810521353960453;114.55275702829678;-395.92903351477304;-472.4500539272503;-305.5231477574547;0.0;0.0;0.0;323.59133192515037
2017-02-11;644.9076173168243;-385.0511027356202;599.9899775088521;585.5295414192242;698.6088264644651;-554.1235211389479;-663.5509658997394;-451.4207447020791;-177.7767635692026;-224.15083714478354;-142.24260061130323;-376.34675756974536;-461.8406606893963;-286.60270297368606;0.0;0.0;0.0;90.78409617787634
2017-02-12;646.9320694948176;-98.87262512515312;721.2386500767775;586.814651475208;699.6689770401014;-488.83313935669213;-598.9135785506875;-383.17526554817675;-130.4884764913233;-167.37390787272733;-90.14232363193042;-358.34466286536883;-445.64802879133475;-273.0157989831846;0.0;0.0;0.0;158.09893013812547
2017-02-13;648.9565216728107;23.167581040987898;918.4682364177103;588.099761531192;702.5223995762555;-200.85354550178548;-295.61159358797266;-101.28295421929852;141.5293602689813;87.76644714363503;199.12717880137316;-342.38290577076674;-426.62666634594564;-255.78191658999026;0.0;0.0;0.0;448.10297617102526
2017-02-14;650.980973850804;2.4295679751139097;888.2253878324151;589.8237378972242;705.3378543703941;-219.00750339917604;-307.1609167628648;-112.99144686969068;109.82201451539088;73.91514488486402;159.0068213917262;-328.8295179145669;-414.57665594187466;-244.9487908112483;0.0;0.0;0.0;431.97347045162803
2017-02-15;653.0054260287974;-108.1766933365095;851.9803944748461;591.680181328239;707.9759963182619;-266.3941053022954;-375.3058090114591;-154.40572743393633;51.55760812898744;-2.829923615403029;106.96177115713004;-317.95171343128277;-401.61276294887097;-233.3992411119143;0.0;0.0;0.0;386.611320726502
2017-02-16;655.0298782067907;-143.41761877425267;788.2493039620655;594.065534443977;710.372464779367;-381.1915416307758;-487.4279469249395;-282.73201245549;-71.28094315439259;-109.35514937451505;-28.2503474130257;-309.91059847638337;-406.5322270109534;-225.82339331776026;0.0;0.0;0.0;273.8383365760149
